from,tokenid,amount
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,419,171.0
0x2b26dA567C2A8c220daF91be8E37A429D33AEF0B,421,420.0
0x50a9310B86FcA747B54810b26dE626fD72bE2F76,422,255.0
0x04E1511ca4AAd557315b295435CA5790bFd4BbDD,423,210.0
0x3EDEB829dDC8763B3C1e77223E71b7370FD1B8C2,424,440.0
0xc6E34E7BeE3c459c99412eCe5EC409caF4C9a372,425,300.0
0x2891F651ffb4706A3ACFE3d9c889Ea83E2bd6582,426,220.0
0xC438E5d32f9381b59072b9a0c730Cbac41575A4E,427,175.0
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,428,500.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,429,350.0
0xBd1df14002FAD5be95C04bce29517b03e7806891,431,2669.0
0x0751633a5F55cbB26cC6ABB6b39648b12Ebe70C6,432,800.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,433,569.0
0x0751633a5F55cbB26cC6ABB6b39648b12Ebe70C6,434,400.0
0xB38CC0206af8A0EFFdCEDd0B0572BA363B57bDe8,435,321.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,436,249.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,437,439.0
0x0751633a5F55cbB26cC6ABB6b39648b12Ebe70C6,438,300.0
0xd01abFb4D97ff635794e9496Fc666A7d685c56C3,439,190.0
0x0751633a5F55cbB26cC6ABB6b39648b12Ebe70C6,441,500.0
0xB38CC0206af8A0EFFdCEDd0B0572BA363B57bDe8,442,310.0
0xB38CC0206af8A0EFFdCEDd0B0572BA363B57bDe8,443,251.0
0x851ebc72b02Fd9b7E593Dd0C413C94C377cDD46a,444,344.0
0x8D41f4EE72Fe9E79f8c424fE169f3EE11A733289,445,200.0
0xC2ee696418E04c8fE8cd355E985A601822A60130,446,140.0
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,447,200.0
0x4c2b823Fc03f874666901B6Bc9ABb6485b622094,448,199.0
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,449,210.0
0x04E1511ca4AAd557315b295435CA5790bFd4BbDD,451,206.0
0x465E54669973c73bF36cF44DA42A5EA98618f2CA,452,125.0
0x4c2b823Fc03f874666901B6Bc9ABb6485b622094,453,140.0
0x4c2b823Fc03f874666901B6Bc9ABb6485b622094,454,311.0
0x2891F651ffb4706A3ACFE3d9c889Ea83E2bd6582,455,110.0
0xC24D5B145C21f570A38CbB95CFD8EbB923182732,456,140.0
0x4A337d1dF22d0D3077CaEFd083A1b70AA168d087,457,140.0
0x4A337d1dF22d0D3077CaEFd083A1b70AA168d087,458,170.0
0x4A337d1dF22d0D3077CaEFd083A1b70AA168d087,459,110.0
0x43dd2bB35839D555ba7b10F11FE46c1B4F81B4A2,461,100.0
0xEbcBf9cc7EB60cA997060757B375880d90fc9D12,462,130.0
0x8D41f4EE72Fe9E79f8c424fE169f3EE11A733289,463,168.0
0x90C676fBe75df48b83aB596364646588Ae535385,464,111.0
0x55BC5E6Ad29DA823854822749FD2Eda2775C78bd,465,200.0
0x8D41f4EE72Fe9E79f8c424fE169f3EE11A733289,466,175.0
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,467,150.0
0xf1a06eBabb728773f48EE48Be7049bb441fAeF84,468,150.0
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,469,150.0
0xC24D5B145C21f570A38CbB95CFD8EbB923182732,471,120.0
0xBdcEE5e6Df63283fbf380c3193Cd1e78A511d682,472,225.0
0xA436Ef5a5026aB74290ba9eE57524Aa7dF4b567a,473,140.0
0x04E1511ca4AAd557315b295435CA5790bFd4BbDD,474,249.0
0xb891683fef799F0a619fb214408580f433748250,475,124.0
0xf1a06eBabb728773f48EE48Be7049bb441fAeF84,476,200.0
0xb891683fef799F0a619fb214408580f433748250,477,135.0
0xf1a06eBabb728773f48EE48Be7049bb441fAeF84,478,114.0
0xf1a06eBabb728773f48EE48Be7049bb441fAeF84,479,180.0
0xf1a06eBabb728773f48EE48Be7049bb441fAeF84,481,115.0
0xBA7F628e9111803Fc9Fc6e5eBb5e24f9F8c26066,482,150.0
0x25217b4A6138350350A2ce1f97A6B0111bbFdB56,483,130.0
0x25217b4A6138350350A2ce1f97A6B0111bbFdB56,484,250.0
0xf1a06eBabb728773f48EE48Be7049bb441fAeF84,485,107.0
0xf1a06eBabb728773f48EE48Be7049bb441fAeF84,486,150.0
0xf1a06eBabb728773f48EE48Be7049bb441fAeF84,487,120.0
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,488,129.0
0xf1a06eBabb728773f48EE48Be7049bb441fAeF84,489,130.0
0x5e1262b4d322C5F3fC38a301f8441D15b9B88860,492,109.0
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,493,106.0
0xb3E8AC731e3D926c68f016DE9EC8e188516229cD,494,100.0
0x5B4d53a95388fD8ae824e8B141446c7E013c9b02,496,150.0
0x5B4d53a95388fD8ae824e8B141446c7E013c9b02,497,115.0
0x5B4d53a95388fD8ae824e8B141446c7E013c9b02,498,115.0
0x971aa15D6cef39fB66fB04BE1067B7A93f9db110,499,150.0
0x01e76dE6737F747664a8626A19138e8FB2286851,501,101.0
0xb3E8AC731e3D926c68f016DE9EC8e188516229cD,504,100.0
0x99999990D598B918799f38163204Bbc30611B6b6,505,110.0
0xB5D26158102181dc4ceee75f260A60Debd752E45,506,200.0
0xB5D26158102181dc4ceee75f260A60Debd752E45,507,300.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,508,227.0
0xE1554A3BfCcE3Ff686C4299a4854e7ab3729716A,509,110.0
0x8D41f4EE72Fe9E79f8c424fE169f3EE11A733289,511,132.0
0xB5D26158102181dc4ceee75f260A60Debd752E45,512,350.0
0x90D21354D1e6e207CF42E040997C096739489A68,513,4888.0
0x51d0a851E7A1738d55320998fE1aEa4844f1BC33,514,600.0
0x99999990D598B918799f38163204Bbc30611B6b6,515,222.0
0x3cef170a51a5Bd3F2b07Cf32338142672D61ff20,516,125.0
0xb73fC857bd60Eb070a3A545B2A8a82D14c3F4a57,517,135.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,518,208.08
0x3d0c9E75f77109fead1b62673a7F32376560102f,519,225.0
0x1b35fcb58F5E1e2a42fF8E66ddf5646966aBf08C,521,285.0
0x5B4d53a95388fD8ae824e8B141446c7E013c9b02,522,130.0
0x80664c7312615eD5d7c022299788f2EC6Cf5A4d0,523,220.0
0x2809D5D8f8771c9278DdF0A2D452501ACe7d790A,524,250.0
0x99999990D598B918799f38163204Bbc30611B6b6,525,333.0
0x99999990D598B918799f38163204Bbc30611B6b6,526,169.0
0x99999990D598B918799f38163204Bbc30611B6b6,527,111.0
0x8D41f4EE72Fe9E79f8c424fE169f3EE11A733289,528,257.0
0x3EDEB829dDC8763B3C1e77223E71b7370FD1B8C2,529,170.0
0x268E8eF615670b275418D2787521aD27A4C9c310,531,200.0
0xbbB9Cc1d7353c685314fdEB825bA3bF36Ad60A32,532,187.0
0x8D41f4EE72Fe9E79f8c424fE169f3EE11A733289,533,212.0
0xbbB9Cc1d7353c685314fdEB825bA3bF36Ad60A32,534,152.0
0xa46D49E6F816ED1F8079e662E9B17320Cd8c8Bcf,535,210.0
0xa242B590f63941749Be337Eed817aF40b61fDd7c,536,250.0
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,537,150.0
0xbbB9Cc1d7353c685314fdEB825bA3bF36Ad60A32,538,162.0
0xB1e22281E1BC8Ab83Da1CB138e24aCB004B5a4ca,539,140.0
0xA12a635362203c561845f1090BFf55DB0B980aA7,541,145.0
0x29c0D93BB22FDD7328adA5d59c53Ab9b1Bf08b20,542,125.0
0x99999990D598B918799f38163204Bbc30611B6b6,543,250.0
0xbbB9Cc1d7353c685314fdEB825bA3bF36Ad60A32,544,222.0
0xbbB9Cc1d7353c685314fdEB825bA3bF36Ad60A32,545,252.0
0x99999990D598B918799f38163204Bbc30611B6b6,546,333.0
0x80bb0D87DCe1a94329586Ce9C7d39692bBf44af6,547,222.0
0x003F35595dce3187B4Fff2B5A2c4303f7158208a,548,277.0
0xbFdcFa353e92DdD9655866f220c0F2b5264647b2,549,239.0
0x962889273705A4dE31aadC3e8E49284E16c8c8e6,551,300.0
0x397eADFF98b18a0E8c1c1866b9e83aE887bAc1f1,552,400.0
0xC24D5B145C21f570A38CbB95CFD8EbB923182732,553,140.0
0x397eADFF98b18a0E8c1c1866b9e83aE887bAc1f1,554,300.0
0xb38526d039dB76F9826DEbcdcE2a1dCB90eF8a97,555,555.0
0x4A337d1dF22d0D3077CaEFd083A1b70AA168d087,556,500.0
0xe6687B12EEb5849A619519a8A4694a6ecfE3c65d,557,230.0
0xe6687B12EEb5849A619519a8A4694a6ecfE3c65d,558,709.0
0xE6eA861295af4e0d0D7F331c7B950f7DA3A9D265,559,300.0
0xE6eA861295af4e0d0D7F331c7B950f7DA3A9D265,561,1400.0
0xE6eA861295af4e0d0D7F331c7B950f7DA3A9D265,562,500.0
0xcf8793fb8B25a64B6256EA1265f2e860aDC41921,563,500.0
0xcf8793fb8B25a64B6256EA1265f2e860aDC41921,564,250.0
0xE6eA861295af4e0d0D7F331c7B950f7DA3A9D265,565,400.0
0xE6eA861295af4e0d0D7F331c7B950f7DA3A9D265,566,300.0
0x8B4a9c9f9A97B795caFCec1CB743E0f1EDB55bc9,567,351.0
0xA3264a6B18b0e43DA9C7C235B5434294C2f9B10D,568,333.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,569,270.0
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,571,140.0
0xfe36d8aD2D4fbc2f27C4982dbf81b881Bf8b2B07,572,235.0
0x8D41f4EE72Fe9E79f8c424fE169f3EE11A733289,573,174.0
0x84B0C50849D29636132924fFD375BD5eDb721cAF,574,500.0
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,575,175.0
0x003F35595dce3187B4Fff2B5A2c4303f7158208a,576,144.0
0x2D52F7BaE61912f7217351443eA8a226996a3Def,577,220.0
0x47050023AA42bdF4F75120594fa4bC0933191469,578,169.0
0x47050023AA42bdF4F75120594fa4bC0933191469,579,169.0
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,581,170.0
0x2D52F7BaE61912f7217351443eA8a226996a3Def,582,1388.0
0x3Ec7968D1622D6950DB90F7B023477a4f94bCc63,583,180.0
0x42c725aAF9B742153582fAC3855f6FB94c0a24C0,584,252.0
0x1E7Ab566433f4554F326960853D13b539c1A2259,585,261.0
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,586,720.0
0x94D1204641e5Ab135D0785C17dEDec1f121706bf,587,465.0
0xe0dDa4f11dA57F5b01D360072Ca1627Ea5bf93df,588,222.0
0x8C8c1479749101410c51C12d7f898e9ee4197cbE,589,108.0
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,591,100.0
0x4c2b823Fc03f874666901B6Bc9ABb6485b622094,592,162.8
0xeA04965Fc2cA0F62e4ca2446AfB0c25cCc9335C4,593,155.0
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,594,500.0
0xeA04965Fc2cA0F62e4ca2446AfB0c25cCc9335C4,595,300.0
0x9e4c5afa73e5bD26ef47119A5a8d0761E9337e1B,596,110.0
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,597,225.0
0xb38526d039dB76F9826DEbcdcE2a1dCB90eF8a97,598,250.0
0xf44Ef0256Be6cdC85Af4c5242d3F760C837be179,599,260.0
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,601,320.0
0x93A51Eee2306d98061747626776F8ddF761B496e,602,180.0
0x863EdB89819d0004Ed4907e4EE8116CF32697860,603,206.0
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,604,250.0
0x4c1d9de1eb18Bc2ED05Fc00b7BA0F25413FCbcEf,605,220.0
0x6cD51e11637e2CB1cD05D3a86AA4b39eFF6a7230,606,200.0
0xb38526d039dB76F9826DEbcdcE2a1dCB90eF8a97,607,200.0
0x1e82e222564293e3507c2966b27f587EE2570671,608,369.0
0xb38526d039dB76F9826DEbcdcE2a1dCB90eF8a97,609,200.0
0x07E944d42449c6723Ea90a98477996bBA67bC81B,611,228.0
0x509A742ba8C68dC5bC662B57ecd64136473F2ad5,612,251.0
0x509A742ba8C68dC5bC662B57ecd64136473F2ad5,613,200.0
0x863EdB89819d0004Ed4907e4EE8116CF32697860,614,240.0
0xe0dDa4f11dA57F5b01D360072Ca1627Ea5bf93df,615,269.0
0xe4ec13946CE37ae7b3EA6AAC315B486DAD7766F2,616,250.0
0xDe3cb45FD87F335f1CBB0f1e058E93DE8F7EF558,617,300.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,618,408.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,619,184.0
0xad8e2d29CD687072654452514BAda4B223d15c80,621,180.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,622,240.0
0x2da8B5016a5BC03Ec009dbe61acAC282924f5D1D,623,245.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,624,280.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,625,285.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,626,235.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,627,150.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,628,305.0
0x487a228014410376e72A64bA32b9de0Ee3aD27d9,629,250.0
0xe0dDa4f11dA57F5b01D360072Ca1627Ea5bf93df,631,222.0
0xe0dDa4f11dA57F5b01D360072Ca1627Ea5bf93df,632,555.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,633,250.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,634,200.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,635,455.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,636,555.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,637,280.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,638,310.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,639,300.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,641,315.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,642,301.0
0x3fE7D8125c47e815e4D4D1aCb862c8B65358Ffb2,643,220.0
0x3fE7D8125c47e815e4D4D1aCb862c8B65358Ffb2,644,420.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,645,699.0
0x848f8B6c67F4197A53aE3869d3200fAC175a00aF,646,369.0
0x848f8B6c67F4197A53aE3869d3200fAC175a00aF,647,248.0
0x848f8B6c67F4197A53aE3869d3200fAC175a00aF,648,252.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,649,186.0
0x8450A7852495DaFe063C3E436d0750698777965C,651,220.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,652,196.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,653,145.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,654,230.0
0x848f8B6c67F4197A53aE3869d3200fAC175a00aF,655,266.0
0x1879F565c5864725D0672194FeB5321CD0d96175,656,330.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,657,387.0
0x1879F565c5864725D0672194FeB5321CD0d96175,658,200.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,659,309.0
0x1879F565c5864725D0672194FeB5321CD0d96175,661,315.0
0x1879F565c5864725D0672194FeB5321CD0d96175,662,200.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,663,278.0
0x848f8B6c67F4197A53aE3869d3200fAC175a00aF,664,352.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,665,214.0
0x1879F565c5864725D0672194FeB5321CD0d96175,666,240.0
0x848f8B6c67F4197A53aE3869d3200fAC175a00aF,667,357.0
0xA77867A711123636D418217164BB97A4Def6f73a,668,250.0
0x848f8B6c67F4197A53aE3869d3200fAC175a00aF,669,333.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,671,217.0
0xf2d2C0F3492Bbde32612e29315D555e692F9540F,672,102.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,673,291.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,674,372.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,675,309.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,676,200.0
0x848f8B6c67F4197A53aE3869d3200fAC175a00aF,677,212.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,678,200.0
0x9fC909f0C91729d8c5440607e23483122D608257,679,222.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,681,206.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,682,200.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,683,400.0
0x7E34D886E2D2283ddC1274dDb5b0583FC423A6AE,684,130.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,685,209.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,686,260.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,687,220.0
0xB1e22281E1BC8Ab83Da1CB138e24aCB004B5a4ca,688,191.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,689,255.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,691,301.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,692,400.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,693,200.0
0xF2Dc766cA3931C34a9C93161d3f847fb5475E54F,694,160.0
0x465E54669973c73bF36cF44DA42A5EA98618f2CA,695,170.0
0x8C8c1479749101410c51C12d7f898e9ee4197cbE,696,143.0
0xb56bf8D7c7B701C54df3DC08DFf32638CFd754B1,697,180.0
0x92d2cFf81d01f5DB3D5aaA07A4fBaBE53De9AC2d,698,185.0
0xA77867A711123636D418217164BB97A4Def6f73a,699,1692.0
0xb5AAb050202D103DC9E528743AD2Ec4F186F115f,701,180.0
0x487a228014410376e72A64bA32b9de0Ee3aD27d9,702,160.14
0x465E54669973c73bF36cF44DA42A5EA98618f2CA,703,140.0
0x465E54669973c73bF36cF44DA42A5EA98618f2CA,704,121.38
0x487a228014410376e72A64bA32b9de0Ee3aD27d9,705,173.4
0x96873969edc2dFE49B867b4db1DB36611db47282,706,156.06
0x96873969edc2dFE49B867b4db1DB36611db47282,707,127.0
0x0751633a5F55cbB26cC6ABB6b39648b12Ebe70C6,708,1500.0
0x79E4dC3640E234e6A50C81A6B53069c760d96e50,709,186.0
0xcf8793fb8B25a64B6256EA1265f2e860aDC41921,711,140.0
0x8C8c1479749101410c51C12d7f898e9ee4197cbE,712,123.0
0x0751633a5F55cbB26cC6ABB6b39648b12Ebe70C6,713,145.0
0xf1a06eBabb728773f48EE48Be7049bb441fAeF84,714,130.0
0x465E54669973c73bF36cF44DA42A5EA98618f2CA,715,130.0
0x0Ca7fFFAfa92CA06Bbf6C05750d043D2559e70CA,716,117.0
0x99999990D598B918799f38163204Bbc30611B6b6,717,150.0
0x38E965DE0704D70B01e97849251e9D9F689fe0C8,718,125.0
0xed6b3dc95E6E41156cde61A206668935d7e958a4,719,130.0
0x50212895d7562D24a4cf0E819925816Cc5B58CAa,721,100.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,722,125.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,723,210.0
0x637ccc3588744Dc078a33b72f33c589A63905CE9,724,180.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,725,175.0
0xf2d2C0F3492Bbde32612e29315D555e692F9540F,726,140.0
0x637ccc3588744Dc078a33b72f33c589A63905CE9,727,185.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,728,205.0
0xd01abFb4D97ff635794e9496Fc666A7d685c56C3,729,175.0
0xBa3e7aAd581B5bC9e4999d5cf4a45C788413b580,731,178.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,732,150.0
0xBa3e7aAd581B5bC9e4999d5cf4a45C788413b580,733,248.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,734,120.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,735,186.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,736,333.0
0x79E4dC3640E234e6A50C81A6B53069c760d96e50,737,151.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,738,211.0
0x70DE37Fd37B43AC5BEB9C20E9d4AF5bBdC62feb9,739,127.5
0x79E4dC3640E234e6A50C81A6B53069c760d96e50,741,201.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,742,230.0
0xC629B9D54cD9dB31cDdD0E0eD8c1bb4956baf351,743,349.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,744,250.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,745,350.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,746,410.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,747,401.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,748,1111.0
0x99999990D598B918799f38163204Bbc30611B6b6,749,999.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,751,250.0
0x5A2f17CA66dCEeD4C21253Af1663B5dB17B066Dc,752,444.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,753,300.0
0x685104Dc2bc816E3BDE7C8b4977B8B0a3d8f7B4a,754,401.0
0x685104Dc2bc816E3BDE7C8b4977B8B0a3d8f7B4a,755,401.0
0x99999990D598B918799f38163204Bbc30611B6b6,756,333.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,757,150.0
0xE7224C04A513c0ed71739ff2E5947935Ba708913,758,100.0
0xC438E5d32f9381b59072b9a0c730Cbac41575A4E,759,300.0
0xd3E7183F85Af100EBea219A8b831548360096639,761,315.0
0xd3E7183F85Af100EBea219A8b831548360096639,762,450.0
0xE7224C04A513c0ed71739ff2E5947935Ba708913,763,201.0
0xE7224C04A513c0ed71739ff2E5947935Ba708913,764,232.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,765,200.0
0x487a228014410376e72A64bA32b9de0Ee3aD27d9,766,191.76
0x10B84050Df583D79FA04EF66c2493fe54145AD53,767,278.0
0x5C461A0C595d6B2a4b0f4a42fD55bE7aAeD8aF80,768,143.0
0x10B84050Df583D79FA04EF66c2493fe54145AD53,769,205.0
0x5Ed9e63Ea642DB16B3B6A58E3F867668178ac222,771,420.0
0x319467e00F7372463993E91c1E6e24D46f3DD7B3,772,215.0
0xb404Dd805eF19F74A03B3603af299156BC366C39,773,115.26
0xB6FE856BDDac92c06f70F3B94ED1aEA87C3C2c44,774,188.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,775,150.0
0x70DE37Fd37B43AC5BEB9C20E9d4AF5bBdC62feb9,776,230.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,777,180.0
0xeeA6E7B5d01aD19EBb949314484B40A2f96cAAB4,778,300.0
0xaC6FaC7f4081852D7d485B78A8e574D6267C6E66,779,201.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,781,185.0
0x12De4e9446ac20B26C65296FE84D9F692010E7ee,782,170.0
0xB6FE856BDDac92c06f70F3B94ED1aEA87C3C2c44,783,222.0
0xff12FC2B1E85257da6Eba4CaF6e75eC4DD14B0D4,784,195.0
0xff12FC2B1E85257da6Eba4CaF6e75eC4DD14B0D4,785,390.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,786,200.0
0x1Ec4a1Df5a1bddD26Bb50FAc98b3512fc63A6ADd,787,190.0
0xe22b1eE0E32138Df285e242FC5487876b6809A82,788,170.0
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,789,190.0
0xd7F1BfBfA430FFEE78511E37772cAdaFF63A9A23,791,197.0
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,792,163.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,793,285.6
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,794,200.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,795,188.0
0xE126d84a1c2018b5F5ff821C1539eB8c53F27bF2,796,220.0
0x2D52F7BaE61912f7217351443eA8a226996a3Def,797,200.0
0x3fE7D8125c47e815e4D4D1aCb862c8B65358Ffb2,798,289.0
0x319467e00F7372463993E91c1E6e24D46f3DD7B3,799,222.0
0xBa3e7aAd581B5bC9e4999d5cf4a45C788413b580,801,255.0
0x12De4e9446ac20B26C65296FE84D9F692010E7ee,802,220.0
0xff12FC2B1E85257da6Eba4CaF6e75eC4DD14B0D4,803,268.0
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,804,163.0
0x8830a1ebC4C93cDCdd817a4008D0e7D6E0493093,805,200.0
0x8830a1ebC4C93cDCdd817a4008D0e7D6E0493093,806,180.0
0x848f8B6c67F4197A53aE3869d3200fAC175a00aF,807,399.0
0x5Ed9e63Ea642DB16B3B6A58E3F867668178ac222,808,170.0
0x72D866C3b9b1a40cc1e4E931D09f10deB1A5A0Dc,809,170.0
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,811,163.0
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,812,168.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,813,220.0
0x8AfC7fD1C734a8BBCf74993D26816aC86EC37faf,814,215.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,815,166.0
0x12De4e9446ac20B26C65296FE84D9F692010E7ee,816,200.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,817,165.0
0x21988d0ee2d2383B278bd8FC70c2065b7063111E,818,180.0
0x62C0E99b6E55680fD234818e4C1f17bBa11F85c5,819,161.0
0x98CC9fd8B9aF3Ed207d977400626D95E38200bf1,821,160.0
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,822,200.0
0x28729A795EFBd6B41fC2976A8303C77d66FEbC5B,823,147.9
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,824,150.0
0x28729A795EFBd6B41fC2976A8303C77d66FEbC5B,825,123.0
0x000FAEE5805c3bc61ec5567c4074782687084435,826,156.0
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,827,157.0
0x19fCc0dc0b88eBc69BF0F34edC02183bCd80A6a0,828,202.0
0xb38526d039dB76F9826DEbcdcE2a1dCB90eF8a97,829,180.0
0xb38526d039dB76F9826DEbcdcE2a1dCB90eF8a97,831,150.0
0xb38526d039dB76F9826DEbcdcE2a1dCB90eF8a97,832,185.0
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,833,190.0
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,834,175.0
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,835,175.0
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,836,183.5
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,837,184.0
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,838,186.0
0x357A15f1D5feFF777fB38Ec5424cC2605C091fb8,839,205.0
0xD176175A730E80dE5A9213D0265fBae7E7b06A81,841,1111.0
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,842,209.0
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,843,212.0
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,844,211.0
