from,tokenid,amount
0xA85DF81a72d729D5D188Bb28183C68aA3CdFaA2B,1448,269
0xC0a26c333ba1454b3c7cb969f8081342BAB18102,1448,269
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1449,100
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1449,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1449,100
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1449,100
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,1449,121
0x34666a580cd4e893EaF6F2205699a575b996726d,1449,102
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1449,125
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1449,103
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1449,129
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1449,129
0x34666a580cd4e893EaF6F2205699a575b996726d,1449,131.58
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1449,150
0x34666a580cd4e893EaF6F2205699a575b996726d,1449,153
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,1449,147
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1449,155
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1449,158
0x34666a580cd4e893EaF6F2205699a575b996726d,1449,161.16
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1449,166
0x34666a580cd4e893EaF6F2205699a575b996726d,1449,169.32
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1449,175
0x34666a580cd4e893EaF6F2205699a575b996726d,1449,178.5
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1449,184
0x34666a580cd4e893EaF6F2205699a575b996726d,1451,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1451,100
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1451,100
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1451,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1451,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1451,106
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1451,125
0x34666a580cd4e893EaF6F2205699a575b996726d,1451,127.5
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1451,131.5
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1451,150
0x34666a580cd4e893EaF6F2205699a575b996726d,1451,153
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1451,158
0x58E3961f4bA195d31179C10bb2848207B86D2034,1451,137
0x34666a580cd4e893EaF6F2205699a575b996726d,1451,161.16
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1451,166
0x34666a580cd4e893EaF6F2205699a575b996726d,1451,169.32
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1451,175
0x34666a580cd4e893EaF6F2205699a575b996726d,1451,178.5
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1451,184
0x58E3961f4bA195d31179C10bb2848207B86D2034,1451,186
0x58E3961f4bA195d31179C10bb2848207B86D2034,1451,190
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1451,196
0xA85DF81a72d729D5D188Bb28183C68aA3CdFaA2B,1451,211
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1451,218
0xA85DF81a72d729D5D188Bb28183C68aA3CdFaA2B,1451,222.36
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1451,230
0xA85DF81a72d729D5D188Bb28183C68aA3CdFaA2B,1451,234.6
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1451,242
0xA85DF81a72d729D5D188Bb28183C68aA3CdFaA2B,1451,246.84
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1451,255
0x34666a580cd4e893EaF6F2205699a575b996726d,1452,100
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1452,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1452,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1452,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1452,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1452,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1452,112.12
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1452,112
0xC9762c1987e818eCfe8E087Ac94D32E8360d8d61,1452,120
0x34666a580cd4e893EaF6F2205699a575b996726d,1452,114.3624
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1452,124
0xA85DF81a72d729D5D188Bb28183C68aA3CdFaA2B,1452,178
0x34666a580cd4e893EaF6F2205699a575b996726d,1452,126.48
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1452,184
0xA85DF81a72d729D5D188Bb28183C68aA3CdFaA2B,1452,190
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1452,196
0xA85DF81a72d729D5D188Bb28183C68aA3CdFaA2B,1452,240
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1452,248
0xA85DF81a72d729D5D188Bb28183C68aA3CdFaA2B,1452,254
0xC9762c1987e818eCfe8E087Ac94D32E8360d8d61,1452,260
0xA85DF81a72d729D5D188Bb28183C68aA3CdFaA2B,1452,266
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1453,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,100
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,102
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,103
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1453,106
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1453,112.12
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,114.3624
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1453,118.3624
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,120.729648
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1453,124.729648
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,127.22424096
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,129
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1453,131.22424096
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,133.8487257792
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,138
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,140.76
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,145
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,147.9
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,153
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,156.06
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,161
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,164.22
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,170
0x34666a580cd4e893EaF6F2205699a575b996726d,1453,173.4
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,179
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1453,187
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,193
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1453,199
0xC9762c1987e818eCfe8E087Ac94D32E8360d8d61,1453,200
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,205
0xC9762c1987e818eCfe8E087Ac94D32E8360d8d61,1453,210
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,217
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1453,217
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1453,215
0x34666a580cd4e893EaF6F2205699a575b996726d,1454,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1454,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1454,102
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,103
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1454,106
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1454,108.12
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,110
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1454,112.12
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,112
0x34666a580cd4e893EaF6F2205699a575b996726d,1454,114.3624
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,1454,144
0x34666a580cd4e893EaF6F2205699a575b996726d,1454,146.88
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,152
0x34666a580cd4e893EaF6F2205699a575b996726d,1454,155.04
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,160
0x34666a580cd4e893EaF6F2205699a575b996726d,1454,163.2
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,169
0x34666a580cd4e893EaF6F2205699a575b996726d,1454,172.38
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,178
0xe31cc552E3Eb48d2Eb4f0Bf6a1C2Ad2035B831C7,1454,180
0xcdA528D8dF68f9E44728248a4F4c0872207771bb,1454,180
0xe31cc552E3Eb48d2Eb4f0Bf6a1C2Ad2035B831C7,1454,183
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,189
0xe31cc552E3Eb48d2Eb4f0Bf6a1C2Ad2035B831C7,1454,195
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,201
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1454,222
0xe31cc552E3Eb48d2Eb4f0Bf6a1C2Ad2035B831C7,1454,221
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,229
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1454,251
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1454,259
0xe31cc552E3Eb48d2Eb4f0Bf6a1C2Ad2035B831C7,1454,260
0xe31cc552E3Eb48d2Eb4f0Bf6a1C2Ad2035B831C7,1454,270
0x58E3961f4bA195d31179C10bb2848207B86D2034,1454,284
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1454,275.4
0x58E3961f4bA195d31179C10bb2848207B86D2034,1454,312
0x47154dB25Aa811448ff45afA3d07CAF444902e9d,1454,290
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1454,275.4
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1454,290
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1454,320
0x58E3961f4bA195d31179C10bb2848207B86D2034,1454,352
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1455,100
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1455,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1455,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1455,112.12
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,114.3624
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1455,118.3624
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,120.729648
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1455,122
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1455,124.729648
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,127.22424096
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1455,131.22424096
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,133.8487257792
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1455,138
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,140.76
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1455,145
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,147.9
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1455,153
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,156.06
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1455,161
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,164.22
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1455,170
0x34666a580cd4e893EaF6F2205699a575b996726d,1455,173.4
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1455,179
0x58E3961f4bA195d31179C10bb2848207B86D2034,1455,183
0x1AdE5011AB87B0b5DfA0b882b6EBDB7Ac3589999,1455,189
0x34666a580cd4e893EaF6F2205699a575b996726d,1456,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1456,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1456,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1456,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1456,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1456,112.12
0x34666a580cd4e893EaF6F2205699a575b996726d,1456,114.3624
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1456,118.3624
0x34666a580cd4e893EaF6F2205699a575b996726d,1456,120.729648
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1456,124.729648
0x34666a580cd4e893EaF6F2205699a575b996726d,1456,127.22424096
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1456,131.22424096
0x34666a580cd4e893EaF6F2205699a575b996726d,1456,133.8487257792
0xcdA528D8dF68f9E44728248a4F4c0872207771bb,1456,181
0x9325564ADe7683706107685Cf1993678B1163261,1456,250
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1457,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1457,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1457,112.12
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,114.3624
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1457,118.3624
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,120.729648
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1457,124.729648
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,127.22424096
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1457,131.22424096
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,133.8487257792
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1457,145
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,147.9
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1457,150
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,1457,151
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1457,150
0x9fC909f0C91729d8c5440607e23483122D608257,1457,160
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,154.02
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,163.2
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1457,165
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,1457,164
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1457,166.47
0xf3d0Cb1b3Db63A5f98a0EcB05d0D9F263058B7CB,1457,167
0x34666a580cd4e893EaF6F2205699a575b996726d,1457,169.7994
0x9fC909f0C91729d8c5440607e23483122D608257,1457,200
0x58E3961f4bA195d31179C10bb2848207B86D2034,1457,175
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1457,173.2
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1457,204
0x34666a580cd4e893EaF6F2205699a575b996726d,1458,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1458,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1458,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1458,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1458,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1458,112.12
0x34666a580cd4e893EaF6F2205699a575b996726d,1458,114.3624
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1458,118.3624
0x34666a580cd4e893EaF6F2205699a575b996726d,1458,120.729648
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1458,124.729648
0x34666a580cd4e893EaF6F2205699a575b996726d,1458,127.22424096
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1458,131.22424096
0x34666a580cd4e893EaF6F2205699a575b996726d,1458,133.8487257792
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1458,136.53
0x34666a580cd4e893EaF6F2205699a575b996726d,1458,139.2606
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1458,139.27
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1458,139.27
0x58E3961f4bA195d31179C10bb2848207B86D2034,1458,153
0x34666a580cd4e893EaF6F2205699a575b996726d,1458,156.06
0x509A742ba8C68dC5bC662B57ecd64136473F2ad5,1458,166
0x58E3961f4bA195d31179C10bb2848207B86D2034,1458,171
0x9325564ADe7683706107685Cf1993678B1163261,1458,180
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1458,145
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1458,160
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1458,169.32
0x54966E5e7C4c687D9484810E8FCc2517a09D1E36,1458,185
0x34666a580cd4e893EaF6F2205699a575b996726d,1459,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1459,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1459,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1459,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1459,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1459,112.12
0x34666a580cd4e893EaF6F2205699a575b996726d,1459,114.3624
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1459,118.3624
0x34666a580cd4e893EaF6F2205699a575b996726d,1459,120.729648
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1459,124.729648
0x34666a580cd4e893EaF6F2205699a575b996726d,1459,127.22424096
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1459,131.22424096
0x34666a580cd4e893EaF6F2205699a575b996726d,1459,133.8487257792
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1459,150
0xe31cc552E3Eb48d2Eb4f0Bf6a1C2Ad2035B831C7,1459,147
0x34666a580cd4e893EaF6F2205699a575b996726d,1459,153
0x58E3961f4bA195d31179C10bb2848207B86D2034,1459,168
0xe31cc552E3Eb48d2Eb4f0Bf6a1C2Ad2035B831C7,1459,161
0x34666a580cd4e893EaF6F2205699a575b996726d,1459,171.36
0x58E3961f4bA195d31179C10bb2848207B86D2034,1459,188
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1461,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1461,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1461,112.12
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,114.3624
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1461,118.3624
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,120.729648
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1461,124.729648
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,127.22424096
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1461,131.22424096
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,133.8487257792
0xd0bDaf098A942eac842f01B748Fd765f936bABA7,1461,137
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,139.74
0xd0bDaf098A942eac842f01B748Fd765f936bABA7,1461,143
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,145.86
0xd0bDaf098A942eac842f01B748Fd765f936bABA7,1461,150
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,153
0x58E3961f4bA195d31179C10bb2848207B86D2034,1461,160
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,163.2
0xd0bDaf098A942eac842f01B748Fd765f936bABA7,1461,150
0x58E3961f4bA195d31179C10bb2848207B86D2034,1461,168
0x34666a580cd4e893EaF6F2205699a575b996726d,1461,171.36
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1462,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1462,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1462,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1462,108.12
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1462,112.12
0x34666a580cd4e893EaF6F2205699a575b996726d,1462,114.3624
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1462,118.3624
0x34666a580cd4e893EaF6F2205699a575b996726d,1462,120.729648
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1462,124.729648
0x34666a580cd4e893EaF6F2205699a575b996726d,1462,127.22424096
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1462,131.22424096
0x58E3961f4bA195d31179C10bb2848207B86D2034,1462,170
0x34666a580cd4e893EaF6F2205699a575b996726d,1462,133.8487257792
0x34666a580cd4e893EaF6F2205699a575b996726d,1462,173.4
0x5a1ed1fD643C3f9D8380d9E366E00ec4404545FF,1462,180
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1463,100
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1463,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1463,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1463,106
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1463,125
0x34666a580cd4e893EaF6F2205699a575b996726d,1463,127.5
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1463,131.5
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1463,150
0x34666a580cd4e893EaF6F2205699a575b996726d,1463,153
0xcCE7074F73B99619a1dBE008da7341b208D913B3,1463,306
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1464,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1464,100
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1464,125
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1464,129
0x34666a580cd4e893EaF6F2205699a575b996726d,1464,131.58
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1464,150
0x34666a580cd4e893EaF6F2205699a575b996726d,1464,153
0xcCE7074F73B99619a1dBE008da7341b208D913B3,1464,229
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1465,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1465,104
0x34666a580cd4e893EaF6F2205699a575b996726d,1465,102
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1465,125
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1465,129
0x34666a580cd4e893EaF6F2205699a575b996726d,1465,127.5
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1465,150
0x34666a580cd4e893EaF6F2205699a575b996726d,1465,153
0xcCE7074F73B99619a1dBE008da7341b208D913B3,1465,161
0x34666a580cd4e893EaF6F2205699a575b996726d,1465,164.22
0x58E3961f4bA195d31179C10bb2848207B86D2034,1465,170
0x34666a580cd4e893EaF6F2205699a575b996726d,1465,173.4
0xcCE7074F73B99619a1dBE008da7341b208D913B3,1465,190
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1466,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1466,100
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1466,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1466,102
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1466,150
0x34666a580cd4e893EaF6F2205699a575b996726d,1466,153
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1466,200
0x1a9e4Ed5A80037510D0097421e5224f46d079AA7,1466,204
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1466,250
0x1a9e4Ed5A80037510D0097421e5224f46d079AA7,1466,275
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1466,300
0x58E3961f4bA195d31179C10bb2848207B86D2034,1466,350
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1466,400
0x34666a580cd4e893EaF6F2205699a575b996726d,1467,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1467,100
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1467,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1467,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1467,106
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1467,125
0x34666a580cd4e893EaF6F2205699a575b996726d,1467,127.5
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1467,131.5
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1467,150
0x34666a580cd4e893EaF6F2205699a575b996726d,1467,153
0xcCE7074F73B99619a1dBE008da7341b208D913B3,1467,180
0x1a9e4Ed5A80037510D0097421e5224f46d079AA7,1467,200
0x34666a580cd4e893EaF6F2205699a575b996726d,1468,100
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1468,100
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1468,100
0x34666a580cd4e893EaF6F2205699a575b996726d,1468,102
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1468,104
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1468,125
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1468,106
0x34666a580cd4e893EaF6F2205699a575b996726d,1468,127.5
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1468,129
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1468,150
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1468,131.5
0x34666a580cd4e893EaF6F2205699a575b996726d,1468,153
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1469,100
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1469,125
0x80bE21C01b5898ad40d69e9C5AE2938C2aC94A04,1469,129
0x837Dfd7d2522e9cDAc1b58C03C0B07c18d8d3DAc,1469,150
0x023C36ca0700f4F143A9990Be9730c858Dea9624,1469,155
0xC9762c1987e818eCfe8E087Ac94D32E8360d8d61,1469,160
